location_id,address_1,address_2,city,state,zip,county,location_source_value
18003,,,Las Vegas,NV,89130,Clark County,Lat: 36.24; Long: -115.23
18004,,,Las Vegas,NV,89131,Clark County,Lat: 36.3; Long: -115.24
18005,,,Las Vegas,NV,89132,Clark County,Lat: 36.08; Long: -115.14
18006,,,Las Vegas,NV,89133,Clark County,Lat: 36.2; Long: -115.25
18007,,,Las Vegas,NV,89134,Clark County,Lat: 36.19; Long: -115.31
18008,,,Las Vegas,NV,89135,Clark County,Lat: 36.09; Long: -115.38
18009,,,Las Vegas,NV,89136,Clark County,Lat: 36.27; Long: -115.22
18010,,,Las Vegas,NV,89137,Clark County,Lat: 36.18; Long: -115.31
18011,,,Las Vegas,NV,89138,Clark County,Lat: 36.17; Long: -115.36
18012,,,Las Vegas,NV,89139,Clark County,Lat: 36.03; Long: -115.21
18013,,,Las Vegas,NV,89140,Clark County,Lat: 35.99; Long: -115.09
18014,,,Las Vegas,NV,89141,Clark County,Lat: 35.97; Long: -115.21
18015,,,Las Vegas,NV,89142,Clark County,Lat: 36.14; Long: -115.03
18016,,,Las Vegas,NV,89143,Clark County,Lat: 36.31; Long: -115.29
18017,,,Las Vegas,NV,89144,Clark County,Lat: 36.18; Long: -115.32
18018,,,Las Vegas,NV,89145,Clark County,Lat: 36.17; Long: -115.28
18019,,,Las Vegas,NV,89146,Clark County,Lat: 36.14; Long: -115.22
18020,,,Las Vegas,NV,89147,Clark County,Lat: 36.11; Long: -115.27
18021,,,Las Vegas,NV,89148,Clark County,Lat: 36.08; Long: -115.3
18022,,,Las Vegas,NV,89149,Clark County,Lat: 36.28; Long: -115.28
18023,,,Las Vegas,NV,89150,Clark County,Lat: 36.12; Long: -115.21
18024,,,Las Vegas,NV,89151,Clark County,Lat: 36.14; Long: -115.22
18025,,,Las Vegas,NV,89152,Clark County,Lat: 36.17; Long: -115.2
18026,,,Las Vegas,NV,89153,Clark County,Lat: 36.15; Long: -115.2
18027,,,Las Vegas,NV,89154,Clark County,Lat: 36.08; Long: -115.14
18028,,,Las Vegas,NV,89155,Clark County,Lat: 36.17; Long: -115.12
18029,,,Las Vegas,NV,89156,Clark County,Lat: 36.22; Long: -115.03
18030,,,Las Vegas,NV,89157,Clark County,Lat: 36.18; Long: -115.14
18031,,,Las Vegas,NV,89158,Clark County,Lat: 36.1; Long: -115.18
18032,,,Las Vegas,NV,89159,Clark County,Lat: 36.07; Long: -115.14
18033,,,Las Vegas,NV,89160,Clark County,Lat: 36.12; Long: -115.09
18034,,,Las Vegas,NV,89161,Clark County,Lat: 36; Long: -115.36
18035,,,Las Vegas,NV,89162,Clark County,Lat: 36.18; Long: -115.14
18036,,,The Lakes,NV,89163,Clark County,Lat: 36.17; Long: -115.13
18037,,,Las Vegas,NV,89164,Clark County,Lat: 36.12; Long: -115.28
18038,,,Las Vegas,NV,89165,Clark County,Lat: 35.99; Long: -115.09
18039,,,Las Vegas,NV,89166,Clark County,Lat: 36.38; Long: -115.51
18040,,,Las Vegas,NV,89169,Clark County,Lat: 36.12; Long: -115.14
18041,,,Las Vegas,NV,89170,Clark County,Lat: 36.08; Long: -115.14
18042,,,Las Vegas,NV,89173,Clark County,Lat: 36.11; Long: -115.22
18043,,,Las Vegas,NV,89177,Clark County,Lat: 36.08; Long: -115.14
18044,,,Las Vegas,NV,89178,Clark County,Lat: 36; Long: -115.29
18045,,,Las Vegas,NV,89179,Clark County,Lat: 35.99; Long: -115.25
18046,,,Las Vegas,NV,89180,Clark County,Lat: 36.15; Long: -115.11
18047,,,Las Vegas,NV,89183,Clark County,Lat: 36; Long: -115.16
18048,,,Las Vegas,NV,89185,Clark County,Lat: 36.15; Long: -115.11
18049,,,Nellis AFB,NV,89191,Clark County,Lat: 36.24; Long: -115.03
18050,,,Las Vegas,NV,89193,Clark County,Lat: 36.08; Long: -115.14
18051,,,Las Vegas,NV,89195,Clark County,Lat: 36.2; Long: -115.22
18052,,,Las Vegas,NV,89199,Clark County,Lat: 36.15; Long: -115.1
18053,,,Ely,NV,89301,White Pine County,Lat: 39.42; Long: -115
18054,,,Austin,NV,89310,Lander County,Lat: 39.54; Long: -117.19
18055,,,Baker,NV,89311,White Pine County,Lat: 38.9; Long: -114.2
18056,,,Duckwater,NV,89314,Nye County,Lat: 38.86; Long: -115.64
18057,,,Ely,NV,89315,White Pine County,Lat: 39.19; Long: -114.84
18058,,,Eureka,NV,89316,Eureka County,Lat: 39.82; Long: -116.19
18059,,,Lund,NV,89317,White Pine County,Lat: 38.9; Long: -115.02
18060,,,Mc Gill,NV,89318,White Pine County,Lat: 39.44; Long: -114.81
18061,,,Ruth,NV,89319,White Pine County,Lat: 39.28; Long: -114.99
18062,,,Crystal Bay,NV,89402,Washoe County,Lat: 39.23; Long: -120
18063,,,Dayton,NV,89403,Lyon County,Lat: 39.26; Long: -119.48
18064,,,Denio,NV,89404,Humboldt County,Lat: 41.9; Long: -118.67
18065,,,Empire,NV,89405,Washoe County,Lat: 40.5; Long: -119.5
18066,,,Fallon,NV,89406,Churchill County,Lat: 39.36; Long: -117.95
18067,,,Fallon,NV,89407,Churchill County,Lat: 39.46; Long: -118.78
18068,,,Fernley,NV,89408,Lyon County,Lat: 39.56; Long: -119.17
18069,,,Gabbs,NV,89409,Nye County,Lat: 38.8; Long: -118.11
18070,,,Gardnerville,NV,89410,Douglas County,Lat: 38.75; Long: -119.61
18071,,,Genoa,NV,89411,Douglas County,Lat: 39; Long: -119.84
18072,,,Gerlach,NV,89412,Washoe County,Lat: 40.86; Long: -119.32
18073,,,Glenbrook,NV,89413,Douglas County,Lat: 39.05; Long: -119.92
18074,,,Golconda,NV,89414,Humboldt County,Lat: 41.04; Long: -117.18
18075,,,Hawthorne,NV,89415,Mineral County,Lat: 38.48; Long: -118.64
18076,,,Imlay,NV,89418,Pershing County,Lat: 40.55; Long: -118.03
18077,,,Lovelock,NV,89419,Pershing County,Lat: 40.32; Long: -118.2
18078,,,Luning,NV,89420,Mineral County,Lat: 38.51; Long: -118.18
18079,,,Mc Dermitt,NV,89421,Humboldt County,Lat: 41.87; Long: -117.97
18080,,,Mina,NV,89422,Mineral County,Lat: 38.43; Long: -118.18
18081,,,Minden,NV,89423,Douglas County,Lat: 39.01; Long: -119.75
18082,,,Nixon,NV,89424,Washoe County,Lat: 39.89; Long: -119.28
18083,,,Orovada,NV,89425,Humboldt County,Lat: 41.63; Long: -117.92
18084,,,Paradise Valley,NV,89426,Humboldt County,Lat: 41.48; Long: -117.62
18085,,,Schurz,NV,89427,Mineral County,Lat: 38.92; Long: -118.71
18086,,,Silver City,NV,89428,Lyon County,Lat: 39.25; Long: -119.63
18087,,,Silver Springs,NV,89429,Lyon County,Lat: 39.37; Long: -119.26
18088,,,Smith,NV,89430,Lyon County,Lat: 38.8; Long: -119.32
18089,,,Sparks,NV,89431,Washoe County,Lat: 39.54; Long: -119.75
18090,,,Sparks,NV,89432,Washoe County,Lat: 39.54; Long: -119.74
18091,,,Sun Valley,NV,89433,Washoe County,Lat: 39.59; Long: -119.77
18092,,,Sparks,NV,89434,Washoe County,Lat: 39.54; Long: -119.65
18093,,,Sparks,NV,89435,Washoe County,Lat: 39.54; Long: -119.73
18094,,,Sparks,NV,89436,Washoe County,Lat: 39.6; Long: -119.69
18095,,,Sparks,NV,89437,Storey County,Lat: 39.5; Long: -119.47
18096,,,Valmy,NV,89438,Humboldt County,Lat: 40.8; Long: -117.13
18097,,,Verdi,NV,89439,Washoe County,Lat: 39.51; Long: -119.99
18098,,,Virginia City,NV,89440,Storey County,Lat: 39.3; Long: -119.66
18099,,,Sparks,NV,89441,Washoe County,Lat: 39.68; Long: -119.68
18100,,,Wadsworth,NV,89442,Washoe County,Lat: 39.69; Long: -119.39
18101,,,Wellington,NV,89444,Douglas County,Lat: 38.7; Long: -119.32
18102,,,Winnemucca,NV,89445,Humboldt County,Lat: 41.12; Long: -118.05
18103,,,Winnemucca,NV,89446,Humboldt County,Lat: 40.88; Long: -117.95
18104,,,Yerington,NV,89447,Lyon County,Lat: 38.87; Long: -119.14
18105,,,Zephyr Cove,NV,89448,Douglas County,Lat: 38.99; Long: -119.92
18106,,,Stateline,NV,89449,Douglas County,Lat: 38.96; Long: -119.9
18107,,,Incline Village,NV,89450,Washoe County,Lat: 39.24; Long: -119.94
18108,,,Incline Village,NV,89451,Washoe County,Lat: 39.24; Long: -119.92
18109,,,Incline Village,NV,89452,Washoe County,Lat: 39.24; Long: -119.96
18110,,,Gardnerville,NV,89460,Douglas County,Lat: 38.91; Long: -119.79
18111,,,Fallon,NV,89496,Churchill County,Lat: 39.2; Long: -118.57
18112,,,Reno,NV,89501,Washoe County,Lat: 39.52; Long: -119.81
18113,,,Reno,NV,89502,Washoe County,Lat: 39.48; Long: -119.74
18114,,,Reno,NV,89503,Washoe County,Lat: 39.54; Long: -119.84
18115,,,Reno,NV,89504,Washoe County,Lat: 39.52; Long: -119.81
18116,,,Reno,NV,89505,Washoe County,Lat: 39.52; Long: -119.81
18117,,,Reno,NV,89506,Washoe County,Lat: 39.71; Long: -119.82
18118,,,Reno,NV,89507,Washoe County,Lat: 39.52; Long: -119.81
18119,,,Reno,NV,89508,Washoe County,Lat: 39.78; Long: -119.91
18120,,,Reno,NV,89509,Washoe County,Lat: 39.49; Long: -119.84
18121,,,Reno,NV,89510,Washoe County,Lat: 39.91; Long: -119.68
18122,,,Reno,NV,89511,Washoe County,Lat: 39.38; Long: -119.87
18123,,,Reno,NV,89512,Washoe County,Lat: 39.55; Long: -119.8
18124,,,Reno,NV,89513,Washoe County,Lat: 39.52; Long: -119.81
18125,,,Reno,NV,89515,Washoe County,Lat: 39.52; Long: -119.81
18126,,,Reno,NV,89519,Washoe County,Lat: 39.48; Long: -119.86
18127,,,Reno,NV,89520,Washoe County,Lat: 39.52; Long: -119.81
18128,,,Reno,NV,89521,Washoe County,Lat: 39.38; Long: -119.67
18129,,,Reno,NV,89523,Washoe County,Lat: 39.52; Long: -119.92
18130,,,Reno,NV,89533,Washoe County,Lat: 39.52; Long: -119.81
18131,,,Reno,NV,89555,Washoe County,Lat: 39.52; Long: -119.81
18132,,,Reno,NV,89557,Washoe County,Lat: 39.54; Long: -119.82
18133,,,Reno,NV,89570,Washoe County,Lat: 39.52; Long: -119.81
18134,,,Reno,NV,89595,Washoe County,Lat: 39.52; Long: -119.81
18135,,,Reno,NV,89599,Washoe County,Lat: 39.52; Long: -119.81
18136,,,Carson City,NV,89701,Carson City,Lat: 39.14; Long: -119.71
18137,,,Carson City,NV,89702,Carson City,Lat: 39.16; Long: -119.74
18138,,,Carson City,NV,89703,Carson City,Lat: 39.16; Long: -119.86
18139,,,Washoe Valley,NV,89704,Washoe County,Lat: 39.26; Long: -119.79
18140,,,Carson City,NV,89705,Douglas County,Lat: 39.11; Long: -119.86
18141,,,Carson City,NV,89706,Carson City,Lat: 39.21; Long: -119.71
18142,,,Carson City,NV,89711,Carson City,Lat: 39.16; Long: -119.76
18143,,,Carson City,NV,89712,Carson City,Lat: 39.16; Long: -119.76
18144,,,Carson City,NV,89713,Carson City,Lat: 39.16; Long: -119.76
18145,,,Carson City,NV,89714,Carson City,Lat: 39.13; Long: -119.66
18146,,,Carson City,NV,89721,Carson City,Lat: 38.97; Long: -119.72
18147,,,Elko,NV,89801,Elko County,Lat: 40.95; Long: -115.79
18148,,,Elko,NV,89802,Elko County,Lat: 40.85; Long: -115.71
18149,,,Elko,NV,89803,Elko County,Lat: 40.74; Long: -115.88
18150,,,Spring Creek,NV,89815,Elko County,Lat: 40.55; Long: -115.61
18151,,,Battle Mountain,NV,89820,Lander County,Lat: 40.47; Long: -117.03
18152,,,Crescent Valley,NV,89821,Eureka County,Lat: 40.52; Long: -116.36
18153,,,Carlin,NV,89822,Elko County,Lat: 40.49; Long: -116.19
18154,,,Deeth,NV,89823,Elko County,Lat: 41.01; Long: -115.28
18155,,,Halleck,NV,89824,Elko County,Lat: 41.02; Long: -115.41
18156,,,Jackpot,NV,89825,Elko County,Lat: 41.88; Long: -114.78
18157,,,Jarbidge,NV,89826,Elko County,Lat: 41.93; Long: -115.41
18158,,,Lamoille,NV,89828,Elko County,Lat: 40.76; Long: -115.41
18159,,,Montello,NV,89830,Elko County,Lat: 41.22; Long: -114.23
18160,,,Mountain City,NV,89831,Elko County,Lat: 41.77; Long: -116.08
18161,,,Owyhee,NV,89832,Elko County,Lat: 41.91; Long: -116.18
18162,,,Ruby Valley,NV,89833,Elko County,Lat: 40.49; Long: -115.32
18163,,,Tuscarora,NV,89834,Elko County,Lat: 41.45; Long: -116.27
18164,,,Wells,NV,89835,Elko County,Lat: 41.35; Long: -114.8
18165,,,West Wendover,NV,89883,Elko County,Lat: 40.87; Long: -114.15
18166,,,Los Angeles,CA,90001,Los Angeles County,Lat: 33.97; Long: -118.24
18167,,,Los Angeles,CA,90002,Los Angeles County,Lat: 33.94; Long: -118.24
18168,,,Los Angeles,CA,90003,Los Angeles County,Lat: 33.96; Long: -118.27
18169,,,Los Angeles,CA,90004,Los Angeles County,Lat: 34.07; Long: -118.31
18170,,,Los Angeles,CA,90005,Los Angeles County,Lat: 34.06; Long: -118.31
18171,,,Los Angeles,CA,90006,Los Angeles County,Lat: 34.05; Long: -118.29
18172,,,Los Angeles,CA,90007,Los Angeles County,Lat: 34.02; Long: -118.28
18173,,,Los Angeles,CA,90008,Los Angeles County,Lat: 34.01; Long: -118.35
18174,,,Los Angeles,CA,90009,Los Angeles County,Lat: 33.94; Long: -118.38
18175,,,Los Angeles,CA,90010,Los Angeles County,Lat: 34.06; Long: -118.3
18176,,,Los Angeles,CA,90011,Los Angeles County,Lat: 34; Long: -118.25
18177,,,Los Angeles,CA,90012,Los Angeles County,Lat: 34.06; Long: -118.24
18178,,,Los Angeles,CA,90013,Los Angeles County,Lat: 34.04; Long: -118.24
18179,,,Los Angeles,CA,90014,Los Angeles County,Lat: 34.04; Long: -118.25
18180,,,Los Angeles,CA,90015,Los Angeles County,Lat: 34.03; Long: -118.26
18181,,,Los Angeles,CA,90016,Los Angeles County,Lat: 34.02; Long: -118.35
18182,,,Los Angeles,CA,90017,Los Angeles County,Lat: 34.05; Long: -118.26
18183,,,Los Angeles,CA,90018,Los Angeles County,Lat: 34.02; Long: -118.31
18184,,,Los Angeles,CA,90019,Los Angeles County,Lat: 34.04; Long: -118.34
18185,,,Los Angeles,CA,90020,Los Angeles County,Lat: 34.07; Long: -118.31
18186,,,Los Angeles,CA,90021,Los Angeles County,Lat: 34.03; Long: -118.24
18187,,,Los Angeles,CA,90022,Los Angeles County,Lat: 34.02; Long: -118.15
18188,,,Los Angeles,CA,90023,Los Angeles County,Lat: 34.02; Long: -118.2
18189,,,Los Angeles,CA,90024,Los Angeles County,Lat: 34.06; Long: -118.43
18190,,,Los Angeles,CA,90025,Los Angeles County,Lat: 34.04; Long: -118.44
18191,,,Los Angeles,CA,90026,Los Angeles County,Lat: 34.07; Long: -118.26
18192,,,Los Angeles,CA,90027,Los Angeles County,Lat: 34.12; Long: -118.28
18193,,,Los Angeles,CA,90028,Los Angeles County,Lat: 34.1; Long: -118.32
18194,,,Los Angeles,CA,90029,Los Angeles County,Lat: 34.09; Long: -118.29
18195,,,Los Angeles,CA,90030,Los Angeles County,Lat: 34.06; Long: -118.23
18196,,,Los Angeles,CA,90031,Los Angeles County,Lat: 34.09; Long: -118.21
18197,,,Los Angeles,CA,90032,Los Angeles County,Lat: 34.08; Long: -118.17
18198,,,Los Angeles,CA,90033,Los Angeles County,Lat: 34.04; Long: -118.21
18199,,,Los Angeles,CA,90034,Los Angeles County,Lat: 34.03; Long: -118.4
18200,,,Los Angeles,CA,90035,Los Angeles County,Lat: 34.05; Long: -118.38
18201,,,Los Angeles,CA,90036,Los Angeles County,Lat: 34.06; Long: -118.35
18202,,,Los Angeles,CA,90037,Los Angeles County,Lat: 34; Long: -118.28
18203,,,Los Angeles,CA,90038,Los Angeles County,Lat: 34.09; Long: -118.33
18204,,,Los Angeles,CA,90039,Los Angeles County,Lat: 34.11; Long: -118.26
18205,,,Los Angeles,CA,90040,Los Angeles County,Lat: 33.99; Long: -118.14
18206,,,Los Angeles,CA,90041,Los Angeles County,Lat: 34.13; Long: -118.2
18207,,,Los Angeles,CA,90042,Los Angeles County,Lat: 34.11; Long: -118.19
18208,,,Los Angeles,CA,90043,Los Angeles County,Lat: 33.98; Long: -118.33
18209,,,Los Angeles,CA,90044,Los Angeles County,Lat: 33.95; Long: -118.29
18210,,,Los Angeles,CA,90045,Los Angeles County,Lat: 33.95; Long: -118.4
18211,,,Los Angeles,CA,90046,Los Angeles County,Lat: 34.11; Long: -118.36
18212,,,Los Angeles,CA,90047,Los Angeles County,Lat: 33.95; Long: -118.31
18213,,,Los Angeles,CA,90048,Los Angeles County,Lat: 34.07; Long: -118.37
18214,,,Los Angeles,CA,90049,Los Angeles County,Lat: 34.08; Long: -118.49
18215,,,Los Angeles,CA,90050,Los Angeles County,Lat: 34.12; Long: -118.2
18216,,,Los Angeles,CA,90051,Los Angeles County,Lat: 34.06; Long: -118.24
18217,,,Los Angeles,CA,90052,Los Angeles County,Lat: 33.98; Long: -118.26
18218,,,Los Angeles,CA,90053,Los Angeles County,Lat: 34.05; Long: -118.23
18219,,,Los Angeles,CA,90054,Los Angeles County,Lat: 34.06; Long: -118.23
18220,,,Los Angeles,CA,90055,Los Angeles County,Lat: 34.04; Long: -118.25
18221,,,Los Angeles,CA,90056,Los Angeles County,Lat: 33.99; Long: -118.37
18222,,,Los Angeles,CA,90057,Los Angeles County,Lat: 34.06; Long: -118.27
18223,,,Los Angeles,CA,90058,Los Angeles County,Lat: 34; Long: -118.21
18224,,,Los Angeles,CA,90059,Los Angeles County,Lat: 33.93; Long: -118.25
18225,,,Los Angeles,CA,90060,Los Angeles County,Lat: 33.99; Long: -118.42
18226,,,Los Angeles,CA,90061,Los Angeles County,Lat: 33.92; Long: -118.27
18227,,,Los Angeles,CA,90062,Los Angeles County,Lat: 34; Long: -118.31
18228,,,Los Angeles,CA,90063,Los Angeles County,Lat: 34.04; Long: -118.18
18229,,,Los Angeles,CA,90064,Los Angeles County,Lat: 34.03; Long: -118.43
18230,,,Los Angeles,CA,90065,Los Angeles County,Lat: 34.1; Long: -118.22
18231,,,Los Angeles,CA,90066,Los Angeles County,Lat: 34; Long: -118.43
18232,,,Los Angeles,CA,90067,Los Angeles County,Lat: 34.06; Long: -118.41
18233,,,Los Angeles,CA,90068,Los Angeles County,Lat: 34.13; Long: -118.33
18234,,,West Hollywood,CA,90069,Los Angeles County,Lat: 34.09; Long: -118.38
18235,,,Los Angeles,CA,90070,Los Angeles County,Lat: 34.06; Long: -118.31
18236,,,Los Angeles,CA,90071,Los Angeles County,Lat: 34.05; Long: -118.26
18237,,,Los Angeles,CA,90072,Los Angeles County,Lat: 34.09; Long: -118.3
18238,,,Los Angeles,CA,90073,Los Angeles County,Lat: 34.05; Long: -118.45
18239,,,Los Angeles,CA,90074,Los Angeles County,Lat: 34.05; Long: -118.26
18240,,,Los Angeles,CA,90075,Los Angeles County,Lat: 34.06; Long: -118.31
18241,,,Los Angeles,CA,90076,Los Angeles County,Lat: 34.06; Long: -118.31
18242,,,Los Angeles,CA,90077,Los Angeles County,Lat: 34.1; Long: -118.45
18243,,,Los Angeles,CA,90078,Los Angeles County,Lat: 34.1; Long: -118.32
18244,,,Los Angeles,CA,90079,Los Angeles County,Lat: 34.04; Long: -118.26
18245,,,Los Angeles,CA,90080,Los Angeles County,Lat: 33.95; Long: -118.39
18246,,,Los Angeles,CA,90081,Los Angeles County,Lat: 34.05; Long: -118.26
18247,,,Los Angeles,CA,90082,Los Angeles County,Lat: 34; Long: -118.27
18248,,,Los Angeles,CA,90083,Los Angeles County,Lat: 33.95; Long: -118.39
18249,,,Los Angeles,CA,90084,Los Angeles County,Lat: 34.05; Long: -118.26
18250,,,Los Angeles,CA,90086,Los Angeles County,Lat: 34.06; Long: -118.23
18251,,,Los Angeles,CA,90087,Los Angeles County,Lat: 34.06; Long: -118.23
18252,,,Los Angeles,CA,90088,Los Angeles County,Lat: 34.05; Long: -118.26
18253,,,Los Angeles,CA,90089,Los Angeles County,Lat: 34.02; Long: -118.29
18254,,,Dodgertown,CA,90090,Los Angeles County,Lat: 34.07; Long: -118.24
18255,,,Los Angeles,CA,90091,Los Angeles County,Lat: 33.99; Long: -118.15
18256,,,Los Angeles,CA,90093,Los Angeles County,Lat: 34.09; Long: -118.33
18257,,,Playa Vista,CA,90094,Los Angeles County,Lat: 33.98; Long: -118.42
18258,,,Los Angeles,CA,90095,Los Angeles County,Lat: 34.07; Long: -118.44
18259,,,Los Angeles,CA,90096,Los Angeles County,Lat: 33.96; Long: -118.17
18260,,,Los Angeles,CA,90099,Los Angeles County,Lat: 34.06; Long: -118.23
18261,,,Los Angeles,CA,90101,Los Angeles County,Lat: 33.99; Long: -118.16
18262,,,Los Angeles,CA,90102,Los Angeles County,Lat: 34.01; Long: -118.19
18263,,,Los Angeles,CA,90103,Los Angeles County,Lat: 33.99; Long: -118.16
18264,,,Los Angeles,CA,90134,Los Angeles County,Lat: 34.05; Long: -118.25
18265,,,Los Angeles,CA,90189,Los Angeles County,Lat: 34.06; Long: -118.25
18266,,,Bell Gardens,CA,90201,Los Angeles County,Lat: 33.97; Long: -118.15
18267,,,Bell,CA,90202,Los Angeles County,Lat: 33.96; Long: -118.15
18268,,,Beverly Hills,CA,90209,Los Angeles County,Lat: 34.07; Long: -118.39
18269,,,Beverly Hills,CA,90210,Los Angeles County,Lat: 34.09; Long: -118.41
18270,,,Beverly Hills,CA,90211,Los Angeles County,Lat: 34.06; Long: -118.38
18271,,,Beverly Hills,CA,90212,Los Angeles County,Lat: 34.06; Long: -118.4
18272,,,Beverly Hills,CA,90213,Los Angeles County,Lat: 34.05; Long: -118.4
18273,,,Compton,CA,90220,Los Angeles County,Lat: 33.87; Long: -118.24
18274,,,Compton,CA,90221,Los Angeles County,Lat: 33.87; Long: -118.21
18275,,,Compton,CA,90222,Los Angeles County,Lat: 33.91; Long: -118.23
18276,,,Compton,CA,90223,Los Angeles County,Lat: 33.89; Long: -118.22
18277,,,Compton,CA,90224,Los Angeles County,Lat: 33.87; Long: -118.26
18278,,,Culver City,CA,90230,Los Angeles County,Lat: 33.99; Long: -118.39
18279,,,Culver City,CA,90231,Los Angeles County,Lat: 33.99; Long: -118.39
18280,,,Culver City,CA,90232,Los Angeles County,Lat: 34.02; Long: -118.39
18281,,,Culver City,CA,90233,Los Angeles County,Lat: 33.98; Long: -118.38
18282,,,Downey,CA,90239,Los Angeles County,Lat: 33.93; Long: -118.11
18283,,,Downey,CA,90240,Los Angeles County,Lat: 33.95; Long: -118.12
18284,,,Downey,CA,90241,Los Angeles County,Lat: 33.94; Long: -118.13
18285,,,Downey,CA,90242,Los Angeles County,Lat: 33.92; Long: -118.14
18286,,,El Segundo,CA,90245,Los Angeles County,Lat: 33.91; Long: -118.4
18287,,,Gardena,CA,90247,Los Angeles County,Lat: 33.89; Long: -118.29
18288,,,Gardena,CA,90248,Los Angeles County,Lat: 33.88; Long: -118.28
18289,,,Gardena,CA,90249,Los Angeles County,Lat: 33.89; Long: -118.31
18290,,,Hawthorne,CA,90250,Los Angeles County,Lat: 33.91; Long: -118.34
18291,,,Hawthorne,CA,90251,Los Angeles County,Lat: 33.91; Long: -118.36
18292,,,Hermosa Beach,CA,90254,Los Angeles County,Lat: 33.86; Long: -118.39
18293,,,Huntington Park,CA,90255,Los Angeles County,Lat: 33.97; Long: -118.21
18294,,,Lawndale,CA,90260,Los Angeles County,Lat: 33.88; Long: -118.35
18295,,,Lawndale,CA,90261,Los Angeles County,Lat: 33.89; Long: -118.37
18296,,,Lynwood,CA,90262,Los Angeles County,Lat: 33.92; Long: -118.2
18297,,,Malibu,CA,90263,Los Angeles County,Lat: 34.04; Long: -118.71
18298,,,Malibu,CA,90264,Los Angeles County,Lat: 34.04; Long: -118.77
18299,,,Malibu,CA,90265,Los Angeles County,Lat: 34.06; Long: -118.81
18300,,,Manhattan Beach,CA,90266,Los Angeles County,Lat: 33.88; Long: -118.4
18301,,,Manhattan Beach,CA,90267,Los Angeles County,Lat: 33.87; Long: -118.39
18302,,,Maywood,CA,90270,Los Angeles County,Lat: 33.99; Long: -118.19
18303,,,Pacific Palisades,CA,90272,Los Angeles County,Lat: 34.07; Long: -118.54
18304,,,Palos Verdes Peninsula,CA,90274,Los Angeles County,Lat: 33.77; Long: -118.34
18305,,,Rancho Palos Verdes,CA,90275,Los Angeles County,Lat: 33.75; Long: -118.31
18306,,,Redondo Beach,CA,90277,Los Angeles County,Lat: 33.83; Long: -118.38
18307,,,Redondo Beach,CA,90278,Los Angeles County,Lat: 33.87; Long: -118.37
18308,,,South Gate,CA,90280,Los Angeles County,Lat: 33.94; Long: -118.2
18309,,,Topanga,CA,90290,Los Angeles County,Lat: 34.1; Long: -118.6
18310,,,Venice,CA,90291,Los Angeles County,Lat: 33.99; Long: -118.46
18311,,,Marina Del Rey,CA,90292,Los Angeles County,Lat: 33.98; Long: -118.46
18312,,,Playa Del Rey,CA,90293,Los Angeles County,Lat: 33.94; Long: -118.44
18313,,,Venice,CA,90294,Los Angeles County,Lat: 33.98; Long: -118.47
18314,,,Marina Del Rey,CA,90295,Los Angeles County,Lat: 33.97; Long: -118.43
18315,,,Playa Del Rey,CA,90296,Los Angeles County,Lat: 33.95; Long: -118.44
18316,,,Inglewood,CA,90301,Los Angeles County,Lat: 33.95; Long: -118.36
18317,,,Inglewood,CA,90302,Los Angeles County,Lat: 33.97; Long: -118.35
18318,,,Inglewood,CA,90303,Los Angeles County,Lat: 33.93; Long: -118.33
18319,,,Inglewood,CA,90304,Los Angeles County,Lat: 33.94; Long: -118.36
18320,,,Inglewood,CA,90305,Los Angeles County,Lat: 33.95; Long: -118.33
18321,,,Inglewood,CA,90306,Los Angeles County,Lat: 33.95; Long: -118.35
18322,,,Inglewood,CA,90307,Los Angeles County,Lat: 33.95; Long: -118.37
18323,,,Inglewood,CA,90308,Los Angeles County,Lat: 33.95; Long: -118.35
18324,,,Inglewood,CA,90309,Los Angeles County,Lat: 33.97; Long: -118.35
18325,,,Inglewood,CA,90310,Los Angeles County,Lat: 33.93; Long: -118.32
18326,,,Inglewood,CA,90311,Los Angeles County,Lat: 33.95; Long: -118.35
18327,,,Inglewood,CA,90312,Los Angeles County,Lat: 33.96; Long: -118.35
18328,,,Inglewood,CA,90313,Los Angeles County,Lat: 33.96; Long: -118.35
18329,,,Inglewood,CA,90397,Los Angeles County,Lat: 33.96; Long: -118.35
18330,,,Inglewood,CA,90398,Los Angeles County,Lat: 33.96; Long: -118.35
18331,,,Santa Monica,CA,90401,Los Angeles County,Lat: 34.01; Long: -118.49
18332,,,Santa Monica,CA,90402,Los Angeles County,Lat: 34.03; Long: -118.5
18333,,,Santa Monica,CA,90403,Los Angeles County,Lat: 34.03; Long: -118.49
18334,,,Santa Monica,CA,90404,Los Angeles County,Lat: 34.02; Long: -118.47
18335,,,Santa Monica,CA,90405,Los Angeles County,Lat: 34.01; Long: -118.46
18336,,,Santa Monica,CA,90406,Los Angeles County,Lat: 34.01; Long: -118.49
18337,,,Santa Monica,CA,90407,Los Angeles County,Lat: 34.01; Long: -118.49
18338,,,Santa Monica,CA,90408,Los Angeles County,Lat: 34.02; Long: -118.48
18339,,,Santa Monica,CA,90409,Los Angeles County,Lat: 34; Long: -118.48
18340,,,Santa Monica,CA,90410,Los Angeles County,Lat: 34.01; Long: -118.46
18341,,,Santa Monica,CA,90411,Los Angeles County,Lat: 34.01; Long: -118.46
18342,,,Torrance,CA,90501,Los Angeles County,Lat: 33.83; Long: -118.31
